,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
2677007,ebb8b72057ff8c,7399977cd48d77,33f7d9cd284c55,1,3,446.0,1,0,0,9,0,3,1,66.77,1769,squad,30,30,1500,0,1376.0,0,0.0,0,0,3110.0,5,0,0.7931
828472,822840a5c8a4d9,555f73d55fc16b,5028cc207949f8,0,3,61.7,0,0,5,25,0,1,1,24.44,1357,squad-fpp,30,28,1473,1,278.4,0,0.0,0,0,2440.0,3,0,0.6897
401408,b516d04a63ca09,12319a2f54bb08,58e887d6b05cd0,0,0,15.43,1,0,0,58,0,0,0,0.0,1818,squad-fpp,28,28,1305,0,0.0,0,0.0,1,0,2707.0,2,0,0.4444
494368,07c33c9d5dc190,ecaafa5609dd7f,05ae9d1dcd619e,0,3,0.0,0,0,5,47,0,0,0,0.0,1302,squad-fpp,27,27,1425,1,0.0,0,108.1,0,0,3122.0,4,0,0.8846
3962725,13c47b9b1a2f81,632d7e04faf94a,107b689eb16574,0,0,32.34,0,0,0,73,0,0,0,0.0,1488,duo-fpp,47,45,1489,0,0.0,0,0.0,0,0,166.3,4,0,0.2826
3195116,1425f97757da48,5677c33bd0f4d6,1ce22c81f2e388,3,2,324.4,1,0,0,22,0,1,1,291.0,1945,squad-fpp,32,29,1507,0,502.7,0,0.0,0,0,4657.0,8,0,0.8065
3261946,53785809a742ca,5d92ab42975a3a,8d68a625d6709e,0,0,0.0,0,0,0,72,1341,0,0,0.0,1281,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,75.94,2,1506,0.25
3616424,93a90a6a70610d,f37f7cd260d494,c9393c6d6472b7,1,4,90.31,0,0,1,45,1221,0,0,0.0,1938,squad-fpp,29,27,-1,0,1131.0,0,0.0,0,0,2435.0,6,1495,0.8571
88653,903d4154c57174,b04b9892d3e5d8,e511375757dc22,0,4,343.1,0,2,2,9,0,3,1,58.8,1553,solo,99,96,1559,0,2143.0,0,0.0,0,0,1317.0,4,0,0.7755
3806635,87321ddb2d2fcc,4a131b086967ae,25b25f49aed91f,0,1,112.9,1,0,0,23,0,2,1,30.04,1494,duo-fpp,49,48,1710,0,0.0,0,0.0,0,0,162.1,1,0,0.125
611906,86fcf777844010,858417d949498b,ef58e988ed08fb,0,1,0.0,0,0,0,62,0,0,0,0.0,1963,solo,94,93,1516,0,4301.0,0,0.0,0,0,1416.0,6,0,0.4624
3144247,7dee9192895db5,8ca43d62058499,773c8f5f9da4c0,1,3,223.9,0,0,3,16,0,1,1,69.02,1293,squad-fpp,24,24,1639,0,0.0,0,0.0,0,2,3058.0,6,0,1.0
428703,72f0d6f58aabe6,bd2dcb42a80ae8,23106811951330,0,2,242.7,2,0,2,33,1300,1,1,17.98,1304,squad,28,26,-1,0,0.0,0,0.0,0,0,1645.0,3,1501,0.6296
1426093,76b74e8df1a6b1,9cfee80ef9b3c1,47b1908c906b59,0,1,133.6,0,0,3,18,0,2,1,65.17,1367,solo-fpp,95,92,1508,0,0.0,0,0.0,0,0,2111.0,4,0,0.8936
85225,f0dec6c1f2924d,49bbbfa7b7cd10,2593125b36403c,0,3,267.5,0,0,7,9,0,3,1,23.29,1382,solo-fpp,95,93,1527,0,0.0,0,0.0,0,0,1335.0,4,0,0.766
2177284,523a5825b9b6ac,bcd769cff345a8,fa01718731d6e8,0,6,557.9,0,1,2,3,0,5,1,24.94,1369,solo-fpp,96,92,1822,0,0.0,0,0.0,0,0,2549.0,5,0,0.9895
2317525,6e1de1d3ec8718,042e1e5d864e02,325f8804747823,1,0,212.2,2,0,0,32,0,1,1,5.289,1303,squad-fpp,29,29,1496,1,0.0,0,0.0,0,0,336.9,3,0,0.3214
1398497,f2c3636aec43c3,71364f1bac4a1c,2ad9221ee90eba,0,0,100.0,0,1,0,29,0,1,1,14.27,1882,duo-fpp,47,47,1444,0,0.0,0,0.0,0,0,1472.0,5,0,0.6739
1780726,130cfae3543826,c896ebc46b5b4a,bef494a504b1dd,0,0,23.04,0,0,0,88,0,0,0,0.0,1820,squad-fpp,29,28,1392,0,0.0,0,0.0,0,0,33.74,2,0,0.1429
871284,7dca8bae7654db,24763fb13a49a3,c5e4d213609e70,2,1,60.76,0,0,0,44,1056,0,0,0.0,1780,duo-fpp,49,47,-1,1,0.0,0,0.0,0,0,1471.0,5,1515,0.9167
350894,597f046a601d75,9dfecb8c0819e0,ec40047146211d,1,2,327.6,1,1,3,23,1387,1,1,84.26,1873,duo,45,45,-1,0,2688.0,0,0.0,1,0,3716.0,10,1591,0.8864
3644017,38ab89b3457530,93f9338ba35756,06c67c84809933,0,0,0.0,0,0,0,90,0,0,0,0.0,1399,solo,94,93,1604,0,0.0,0,0.0,0,0,58.82,1,0,0.043
2235932,03b1fbdc4dc158,a0fab4e684eaf4,438f1f42e90656,1,0,248.2,2,0,1,78,0,0,0,0.0,1349,duo-fpp,49,48,1477,0,0.0,0,0.0,0,0,106.4,2,0,0.1875
1329508,e0614e2e705813,28088592948315,afd0362bcdc6a1,0,4,97.89,0,0,1,12,1364,2,1,51.78,1535,solo-fpp,98,96,-1,0,0.0,0,115.6,0,0,2579.0,5,1423,1.0
968002,3a81d6a6519637,c4639edd092243,f4c31845bdc97a,0,0,154.6,1,1,1,22,0,2,1,19.78,1304,squad-fpp,27,25,1441,0,0.0,0,0.0,1,0,1004.0,3,0,0.3846
1531887,cef511078562e1,b415ad32d9eadf,4c87489c3fb46a,0,0,100.0,2,1,0,40,0,1,1,33.7,1806,squad-fpp,30,27,1500,0,0.0,0,0.0,0,0,230.9,2,0,0.0345
2032569,0ded49d2f5c53b,66e241bb0f8d0c,4b34fba4eeec6b,0,1,37.41,0,0,1,60,0,0,0,0.0,1720,squad,26,23,1505,0,1472.0,0,0.0,0,0,583.9,6,0,0.24
2715984,6cb4d18e496559,2c23edcb814af5,ce536ba82a69d7,0,2,200.0,0,1,1,16,1515,2,1,19.23,1344,solo-fpp,96,94,-1,0,499.4,0,0.0,0,0,1381.0,6,1538,0.7263
906398,36f5d2ad124be0,dd26940e6ca2c8,bcd8c902f51a50,0,0,199.4,0,0,0,25,0,1,1,28.64,1291,duo-fpp,48,46,1500,0,2056.0,0,0.0,0,0,1244.0,3,0,0.7234
2221058,e1fe1f3b7ee948,58d9797fc91923,489ef4669bff18,1,0,182.3,2,0,0,17,1262,2,1,87.32,1427,squad,28,27,-1,0,0.0,0,0.0,0,0,2675.0,3,1460,0.7778
3881719,a509b1c1753399,6af0e0998bb4cd,d3b2d2b4670b68,2,6,532.3,6,1,6,4,1606,4,1,93.12,1471,squad-fpp,27,26,-1,0,0.0,0,173.3,0,0,3585.0,3,1407,0.7308
3208432,5a7125f81a071f,c5fb75857c5b95,043ff82e350123,0,0,137.7,1,0,0,37,1354,1,1,9.307,1483,squad,26,26,-1,0,0.0,0,0.0,0,0,82.94,2,1485,0.16
640276,a462435d1cde5f,8c521539451392,2bf9ece278fd25,0,3,0.0,0,0,1,63,0,0,0,0.0,1940,squad-fpp,27,25,1409,1,459.5,0,0.0,0,0,2643.0,3,0,0.3846
3393819,f06a2569a47c12,47990a441c88eb,d624515601a8a8,0,3,212.7,0,0,0,17,1485,2,1,68.03,1799,solo-fpp,97,94,-1,0,985.1,0,88.3,0,0,4026.0,7,1728,0.7604
1527124,53e42a3547e919,59940573e5b094,5218069ca670fb,1,2,541.3,2,0,4,42,0,0,0,0.0,1729,squad-fpp,30,26,2049,0,3185.0,0,0.0,0,0,3152.0,4,0,1.0
2183835,2dfe9a0629e804,e7184fe2e97fbd,8a9e43cab67ecb,0,0,34.3,0,0,0,82,0,0,0,0.0,1896,duo-fpp,48,47,1484,0,0.0,0,0.0,0,0,238.1,5,0,0.1489
1909339,af7aa9571637fe,b303f99e14cda4,dc524e509a4426,0,0,91.91,0,0,0,96,0,0,0,0.0,1428,squad-fpp,27,26,1525,0,0.0,0,0.0,0,0,63.17,2,0,0.0
4241889,8f3695ff5adf2b,3e811759e44d35,bb8502f3e113b0,4,3,712.8,0,3,3,4,0,4,1,201.2,1447,solo-fpp,96,92,1651,0,0.0,0,62.88,0,0,2984.0,2,0,0.9684
3549967,4526a61d03f033,6ccb3bf45bbf7c,5cfaebbc7a058c,0,1,0.0,0,0,1,78,0,0,0,0.0,1841,squad-fpp,29,27,1343,0,0.0,0,0.0,0,0,475.5,3,0,0.1429
4056507,491dfe02e69dec,2d287a5426116d,d3803af7e250f0,0,0,197.1,1,1,0,19,0,2,2,17.58,1386,duo,47,46,1528,0,0.0,0,0.0,0,0,234.5,4,0,0.3261
2357844,daf1712d179491,9ef638fa2e9362,c0808a4b1e00cf,0,0,129.4,1,0,0,41,0,1,1,15.34,1832,duo,48,48,1500,0,0.0,0,0.0,0,0,413.3,3,0,0.2128
1275501,e0ad5774c84b74,de53cd835ec3de,1002fd2bc91d4c,0,4,100.0,1,0,6,28,0,1,1,13.12,1452,squad-fpp,29,28,1477,0,0.0,0,0.0,0,0,2732.0,5,0,0.7143
3732433,8ac5207c46d8ae,9b5a72a42dbe38,609c54a83bafca,0,0,0.0,0,0,0,96,0,0,0,0.0,1892,squad,28,27,1473,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3173359,d04f880bbab0e6,40a8d7b03b6858,af9d747d8b577c,0,0,70.85,0,0,0,89,1000,0,0,0.0,1427,squad,29,28,-1,0,0.0,0,0.0,0,0,141.2,2,1500,0.0714
861472,3cb1fc4d8ae82d,e270fc4800f7c7,38fce4197edb46,0,3,607.5,3,0,2,4,1058,6,2,82.01,1363,duo,47,42,-1,0,0.0,0,0.0,0,0,1459.0,6,1510,0.7609
1275682,74da99dc4360d6,90994df670cbce,40e3b911fb3709,0,0,0.0,0,0,0,90,0,0,0,0.0,1404,squad-fpp,26,26,1538,0,0.0,0,0.0,0,0,7.38,0,0,0.0
3238764,95e2cda5cf5fc7,f96fda143825b5,aa9e54324d7702,0,0,0.0,0,0,0,77,1209,0,0,0.0,1374,squad,27,22,-1,0,0.0,0,0.0,0,0,123.3,0,1503,0.0769
1373047,932afb40752f74,9856673cd3c18d,484da71c973456,0,0,0.0,0,0,0,77,1170,0,0,0.0,1377,duo,48,45,-1,1,0.0,0,0.0,0,0,253.4,3,1496,0.234
157756,8fa54c76a9fa3f,9f3a47a7dfbacf,f17d95086eff26,0,0,76.09,1,0,1,37,0,1,1,8.062,1377,squad-fpp,28,27,1442,1,0.0,0,0.0,0,0,155.2,3,0,0.3704
3284825,a45c34efe7e551,b2f40eb84ed220,fcdf14bba2df7c,0,2,81.14,0,0,2,50,1044,0,0,0.0,1508,squad-fpp,29,28,-1,2,2467.0,0,0.0,0,0,1493.0,3,1504,0.7857
3914580,c44c38cc8f237a,bb9d2ba5b45885,4c10c52334a51e,0,1,55.16,0,0,0,49,0,0,0,0.0,1867,solo-fpp,93,88,1490,0,2504.0,0,0.0,0,0,629.7,5,0,0.6522
2907406,bfa35664d454f1,ee00b8940e8024,d3f40b43cf88a2,0,0,0.0,0,0,0,80,1094,0,0,0.0,1458,duo,50,49,-1,0,0.0,0,0.0,0,0,196.9,0,1419,0.2449
4127009,26ea4d2e7e6716,659c5adb0e2aaa,616016b2f88b64,0,0,100.0,1,1,0,36,0,1,1,208.7,2197,squad-fpp,30,29,1511,0,0.0,0,0.0,0,0,497.8,6,0,0.3103
2834221,a460bafad018fc,3f95ebef832760,52531e12a14062,0,0,0.0,0,0,0,86,1086,0,0,0.0,1400,solo-fpp,97,95,-1,0,0.0,0,0.0,0,0,6.836,1,1471,0.125
1008373,600cf8b993916a,ddf494bfc0db7a,23159c7ea38a22,1,2,250.0,1,0,2,14,0,2,2,10.79,1934,duo,48,43,1495,0,3041.0,0,0.0,0,0,1058.0,5,0,0.6383
2062045,9b94cc66e049a9,c1cb06a747e742,e4064ebe688df6,0,1,0.0,0,0,0,45,0,0,0,0.0,1960,solo-fpp,98,96,1583,0,506.6,0,0.0,0,0,2583.0,5,0,0.8557
2565041,b1777353352ed1,596faf5170de10,5ec79bf570774d,0,0,89.84,0,0,0,57,0,0,0,0.0,1886,duo-fpp,43,40,1589,0,0.0,0,0.0,0,0,1303.0,3,0,0.4286
742617,069cabcc5c5117,0a95ee8b7d81cf,e612fe6ed45e16,0,0,129.6,0,0,0,83,0,0,0,0.0,1280,squad-fpp,28,28,1495,0,0.0,0,0.0,0,0,53.32,1,0,0.0741
4429804,926262342e3754,7e9583459df446,4a56d70d5d6cdc,0,4,19.84,0,0,6,48,0,0,0,0.0,1862,duo,48,47,1462,1,8980.0,0,0.0,0,0,1345.0,8,0,0.8298
4291841,7f9a80085df33e,abf3b831f6d059,53d3ee91aecee3,0,0,0.0,0,0,1,77,0,0,0,0.0,1891,squad-fpp,27,26,1506,0,0.0,0,0.0,0,0,252.0,2,0,0.1538
3905590,26c1c2b90ea4e9,8cee096d31e4d2,a13de71e66d13c,1,0,0.0,0,0,3,58,0,0,0,0.0,1378,squad-fpp,28,27,1423,0,430.3,0,60.02,0,0,1616.0,4,0,0.6667
4363181,d5de654ebc50a8,dc43eccd2048ff,0d7df36765fbfd,0,1,300.0,2,0,12,10,0,3,2,28.01,1968,squad,26,23,1624,2,3084.0,0,0.0,0,0,1330.0,4,0,0.56
1072594,f0b4d12cf32608,2aaff258d7ecc6,0f3fc02bb93aac,0,0,61.92,0,0,0,65,0,0,0,0.0,1388,solo-fpp,93,91,1497,0,0.0,0,0.0,0,0,188.2,2,0,0.3696
126058,4634d0d984b05c,10749eb80d6794,267d0d51c69c22,0,4,744.0,0,2,3,3,0,6,1,154.2,1299,solo-fpp,94,92,1515,0,0.0,0,0.0,0,0,1869.0,5,0,0.957
1577905,d069286f243c9f,f4844d617c38cc,41ccbefddc7f7e,0,0,0.0,0,1,0,37,1194,1,1,40.83,1309,duo-fpp,48,48,-1,0,0.0,0,0.0,0,0,108.9,3,1439,0.3404
2536842,340fc9e782389b,90249d70a46722,4a4af6a7900a49,0,0,21.93,1,0,0,65,1085,0,0,0.0,1438,squad-fpp,31,30,-1,0,0.0,0,0.0,0,0,1576.0,4,1507,0.5
681353,e090de78e97094,1fbcc2be6d7e40,e19e1104153c80,0,0,100.0,1,0,0,22,1470,1,1,9.806,1424,duo,48,46,-1,0,0.0,0,0.0,0,0,2341.0,6,1584,0.9574
1086630,01dc8fe684fda8,561bb184d319fc,d8e145e893c208,1,2,108.1,0,0,2,28,0,1,1,26.58,1296,duo-fpp,47,45,1470,0,0.0,0,0.0,0,0,1585.0,4,0,0.6087
2978455,c498bc00dea06b,039d57585f1ab6,9f18f19036ee57,0,1,231.2,1,0,0,68,1234,0,0,0.0,1360,squad-fpp,29,28,-1,0,336.1,0,0.0,0,0,782.3,3,1476,0.3214
4071129,94ce16fc3f3c1b,75cea035ef0119,e8fdce8b5234c2,1,8,653.9,2,2,7,6,1137,4,1,143.7,1841,squad-fpp,27,26,-1,0,4038.0,0,0.0,0,0,2097.0,7,1488,1.0
3895029,054ae52876f33a,3ebf43c8690a14,68f4c0a41afe9f,0,1,198.8,3,1,1,12,0,3,1,29.06,1769,squad-fpp,29,29,1293,0,1504.0,0,0.0,0,0,2017.0,3,0,0.3571
2512222,83aba3e9500ff0,be42e10a305547,f026f2d808fe9b,0,2,391.9,1,1,1,10,1070,3,1,22.02,1360,squad-fpp,27,25,-1,1,0.0,0,0.0,0,0,360.2,7,1507,0.4615
1186660,65361366fe869f,ee996e0be7576e,584a5e24403c44,2,4,629.1,3,1,5,3,0,7,1,33.83,1359,squad-fpp,27,23,2832,3,0.0,0,0.0,0,0,3528.0,3,0,0.9231
1524035,6eb8695e59a4fa,206003e996db9e,4840ff4cdf75dd,0,0,0.0,0,0,0,68,1300,0,0,0.0,1297,squad-fpp,27,25,-1,0,0.0,0,0.0,0,0,127.8,2,1498,0.3462
3730814,c38c739a6c37c2,3170d9be5f8f43,84d7cfc27be5e3,0,0,0.0,0,0,0,82,0,0,0,0.0,1346,duo-fpp,50,48,1488,0,0.0,0,0.0,0,0,161.0,2,0,0.1837
2997576,4520f18611a783,2edcfd795e061c,db7049100e574b,0,1,141.0,0,0,0,19,0,2,1,21.61,1363,solo-fpp,97,97,1532,0,0.0,0,0.0,0,0,163.5,3,0,0.4896
2641810,023ef019071a2a,1509326fc312f8,99ad6a71e13f89,0,1,41.35,0,0,1,45,0,0,0,0.0,1862,duo-fpp,45,44,1452,0,4513.0,0,0.0,0,0,1365.0,7,0,0.6364
4107892,724518089d6b3d,5be614da024b67,75d832123e5070,0,2,140.2,1,0,1,30,0,1,1,14.11,1317,squad-fpp,27,26,1488,0,0.0,0,0.0,0,0,1223.0,6,0,0.5385
708721,440906f96f3b93,e2fd34525f98f9,c0c2c8ea24f91d,0,0,24.98,0,0,0,49,0,0,0,0.0,1393,solo,95,89,1500,0,0.0,0,137.1,0,0,1452.0,2,0,0.6596
2357635,6993934bd79f8f,4d5ede8baa3904,ec59509cbdac67,0,0,0.0,0,0,0,92,0,0,0,0.0,1835,squad-fpp,28,28,1480,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3268763,866756278c5020,7ecc73d75602df,59a267d8bdb136,0,0,37.27,0,0,0,70,0,0,0,0.0,1971,solo-fpp,94,91,1517,0,0.0,0,0.0,0,0,128.1,2,0,0.2473
3488636,d25bea196040c4,1cc3b29326cdbc,506148ef2ecde9,0,0,36.52,0,0,0,43,1133,0,0,0.0,1963,duo-fpp,49,48,-1,0,4536.0,0,0.0,0,0,1609.0,6,1526,0.7917
4078084,c34089b5fe74fa,ee27b809186b9e,b0a513520a5d1a,0,0,100.0,0,0,0,37,0,1,1,7.56,1302,duo-fpp,48,48,1442,1,0.0,0,0.0,0,0,280.8,5,0,0.383
4088722,d411c290fed7ed,d2b2db9550ad7f,4c765f0068f621,0,0,57.87,0,0,0,23,0,1,1,52.57,1856,solo-fpp,96,93,1514,0,747.4,0,0.0,0,0,1996.0,9,0,0.8316
123504,b64f6b0d85315f,11aa7ccb43d805,0dfdedd9698fec,0,0,175.5,1,0,0,45,1343,1,1,7.284,1284,duo-fpp,48,48,-1,0,0.0,0,0.0,0,0,107.6,2,1419,0.1489
725251,e3bbbc3b4fe74a,319cc7158cc224,74f3d778630fe8,0,0,20.4,0,0,0,73,0,0,0,0.0,1935,squad,26,25,1519,0,0.0,0,0.0,0,0,239.3,2,0,0.08
3010770,494124a833220d,dee831dfca7473,146a680bf89d59,2,4,424.9,2,0,2,19,0,1,1,113.3,1800,squad-fpp,31,29,1523,0,0.0,0,0.0,0,0,3643.0,5,0,1.0
60234,17051a3bb480c5,c772795e30c26a,dc5bbd50cf4a0e,0,2,0.0,0,0,5,61,0,0,0,0.0,1761,squad-fpp,30,30,1485,0,2408.0,0,0.0,1,0,3008.0,4,0,0.5172
3344390,629100273c9acc,9c2cda1670ead7,cc9e96ff0a0c45,0,0,100.0,1,1,0,40,0,1,1,23.06,1761,squad-fpp,27,26,1500,0,0.0,0,0.0,0,0,193.8,2,0,0.0385
1459534,8e24dc53f0284e,3e10ce3b46c2cd,91760379422f8c,0,0,0.0,0,0,0,85,1020,0,0,0.0,1331,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,80.9,3,1492,0.1111
2716832,ee737caee45ef4,f415c6dec9040d,855a447ccadaef,0,1,0.0,0,0,0,56,0,0,0,0.0,1797,squad,26,26,1471,0,2630.0,0,0.0,0,0,1136.0,3,0,0.6
1969776,a3ec7f2b88cc1f,c47dbac80bc05b,eb4e57af9e12be,0,0,0.0,0,0,0,95,1103,0,0,0.0,1536,squad,30,29,-1,0,0.0,0,0.0,0,0,25.09,1,1431,0.0
2657975,7198aabb3a2df8,b0726f221f2158,68486e1ebadf6f,0,0,0.0,0,0,0,71,1028,0,0,0.0,1809,squad,29,29,-1,0,898.1,0,0.0,0,0,348.7,11,1481,0.1429
3838679,59578e499b3f87,e81e69f3185a5e,42a7a6d3a74976,0,1,0.0,0,0,0,53,1200,0,0,0.0,1868,duo-fpp,48,48,-1,0,1647.0,0,0.0,0,0,2145.0,5,1516,0.4894
3025449,3b07938faf605b,95eb5b47b22fe2,f3ab8aed2c0452,0,0,70.51,0,0,0,89,1054,0,0,0.0,1870,squad,26,23,-1,0,0.0,0,0.0,0,0,39.42,1,1442,0.0
1052514,7337b0f3457d89,99451391b8e29f,ba6ea7061a8adb,0,1,0.0,0,0,0,88,1265,0,0,0.0,1284,squad-fpp,31,31,-1,0,0.0,0,0.0,0,0,58.51,0,1520,0.0333
1197739,83d070fe0ca601,1c1b760d4575a1,1d74520157a259,1,2,135.3,1,1,10,31,0,1,1,49.16,1962,duo,49,49,1501,0,0.0,0,0.0,0,0,1381.0,5,0,0.5208
2023579,38ce757874e586,4672a00dac4712,fecdbce79e8fa6,0,6,153.5,2,0,2,14,0,2,1,69.13,1305,squad-fpp,27,27,1645,0,0.0,0,0.0,0,0,2275.0,3,0,0.8462
4319470,5ab9a3bab3d7f1,f4284d9fd85d44,2a70dd79e7fe6b,0,0,20.08,1,1,0,38,0,1,1,0.7745,1861,duo-fpp,50,46,1492,0,0.0,0,0.0,0,0,173.6,4,0,0.2245
4142889,3ed13210b112f9,a2c04c85f4b8df,dea030b6b73c77,0,0,36.23,0,0,0,77,0,0,0,0.0,1397,duo,49,46,1491,0,0.0,0,0.0,0,0,55.0,1,0,0.2292
555401,5dd6147a0fc49a,67169b67717650,fab4b77e659725,0,2,428.9,1,0,5,46,0,0,0,0.0,1780,squad-fpp,25,24,1460,0,596.9,0,0.0,0,0,2620.0,2,0,0.7083
65283,4e1b10504d0ad0,42d754884cc2bb,b71b6f8f790440,0,0,0.0,0,0,0,58,0,0,0,0.0,1886,squad,19,17,1440,0,0.0,0,0.0,0,0,467.1,4,0,0.1111
1823050,4d3fad65023777,8f9d61c47b2772,ad5719d2422207,1,0,55.38,0,0,0,75,0,0,0,0.0,1390,squad-fpp,29,29,1502,0,0.0,0,0.0,0,0,38.53,1,0,0.25
4399114,b742102ee7fa34,c968a0b324356c,8c6263d90a1da7,1,2,235.5,1,1,5,8,1232,3,1,37.34,1373,duo,49,48,-1,0,0.0,0,0.0,0,0,1141.0,1,1471,0.6667
3321111,a00f932a334ea4,76930214ab44fc,a28e217b03229d,2,8,816.6,4,1,4,1,1067,7,3,156.8,1948,duo,48,46,-1,0,1006.0,0,155.4,0,0,3254.0,4,1508,0.9787
4139317,bd15e2eb2388cf,50017a668ef6fc,b2310e612b42f5,1,0,75.7,0,0,5,58,0,0,0,0.0,1372,duo-fpp,45,43,1418,0,0.0,0,0.0,0,0,152.0,3,0,0.3864
3919850,342d00287d4eb6,f5234e2a1b54a8,487752902214aa,0,0,21.46,0,0,0,47,0,0,0,0.0,1308,squad-fpp,28,27,1655,0,467.6,0,9.756,0,0,3108.0,2,0,0.8889
478250,85467ade4464fd,9e90a2efa0e6d6,a693b074b9802c,0,0,10.8,0,0,0,71,1043,0,0,0.0,1320,squad-fpp,26,26,-1,0,0.0,0,0.0,0,0,851.3,2,1508,0.32
2145891,5c7acf9e8ffac2,e13fe3731cff38,299fb85a10e455,0,1,180.4,1,0,1,71,0,0,0,0.0,1888,squad-fpp,24,23,1496,0,0.0,0,0.0,0,0,353.3,1,0,0.1739
2192797,afb901bb1b69f3,a50cb57bddca68,050a729891b742,0,0,85.8,0,0,0,88,1338,0,0,0.0,1369,duo-fpp,48,48,-1,0,0.0,0,0.0,0,0,25.16,1,1517,0.0851
2451204,189b63c510473b,bcd2a73b8db7b7,8dc2795993aa8d,0,0,81.27,0,0,0,61,0,0,0,0.0,1907,duo-fpp,49,49,1483,0,0.0,0,0.0,0,0,92.23,2,0,0.4792
4291052,1f7fbe040547a9,a7825c34dfc4e5,2014e96d117f89,0,1,27.35,0,0,0,63,0,0,0,0.0,1789,duo-fpp,50,45,1725,0,687.2,0,0.0,0,0,829.5,4,0,0.3878
4033668,e9426326b28fd9,fbf55088aa6241,8a3f1dbcdbbaf6,1,0,23.22,0,0,1,77,1036,0,0,0.0,1398,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,100.7,2,1462,0.2708
3191298,3292f11f344706,6d9b6d66503fbb,f56969a1398969,0,0,200.0,0,1,0,20,1053,2,1,7.26,1453,solo,97,94,0,0,0.0,0,0.0,0,0,144.0,3,1493,0.2604
1579873,ff8a0dcf867c7f,353c609595087e,b265255e50a770,0,0,0.0,0,0,0,77,0,0,0,0.0,1894,duo-fpp,47,45,1500,1,0.0,0,0.0,0,0,154.3,1,0,0.1522
4284860,83aec1215d033b,2ae3a131c8b8a2,587a8426a1ca36,0,0,26.46,0,0,0,47,0,0,0,0.0,1425,duo-fpp,47,44,1468,0,0.0,0,0.0,0,0,2400.0,5,0,0.6739
4097941,d26267a94de9e3,7adbbe002dc2fa,02c11c039862d4,0,1,174.0,0,1,3,37,0,1,1,25.18,1213,solo-fpp,92,90,1500,0,0.0,0,0.0,0,0,277.9,4,0,0.4835
2967926,eb9d407d37efc0,2ce8f5a10797b0,b763035036dd80,0,0,60.2,0,0,2,80,0,0,0,0.0,1719,duo-fpp,48,43,1496,0,0.0,0,0.0,0,0,51.16,2,0,0.1277
757823,5b92a01799ab15,0b269cac0881f6,76a57b52a6c085,0,0,0.0,0,0,0,97,0,0,0,0.0,1878,solo,98,94,1500,0,0.0,0,0.0,0,0,0.0,0,0,0.0
2117247,0ae1acf944ab7c,74ae95254360d8,15b32942962fe8,2,6,313.0,2,0,1,26,0,1,1,28.24,1886,squad,28,28,1510,0,1041.0,0,0.0,1,1,3248.0,9,0,0.8519
1380164,5216c42fdc0170,099487d71d727d,88df4559714972,0,0,0.0,0,0,0,90,0,0,0,0.0,1440,duo-fpp,47,45,1512,0,0.0,0,0.0,0,0,58.24,2,0,0.0
1397106,b55a4ae0b596b0,d29ff293c5d65c,0e6b00ca1f275b,0,0,0.0,0,0,0,95,1512,0,0,0.0,1852,solo-fpp,99,93,-1,0,0.0,0,0.0,0,0,0.0,0,1537,0.0306
4253230,746746b5f14b70,b3febfa4e559d1,e8fdce8b5234c2,0,4,323.9,0,0,4,15,1425,2,1,27.61,1841,squad-fpp,27,26,-1,0,1347.0,0,0.0,0,0,4056.0,6,1523,0.7692
2795615,7771c403e082f5,920ec33aac3324,1bee3702664a3d,0,0,22.05,0,0,0,47,1304,0,0,0.0,1299,squad,26,24,-1,0,0.0,0,0.0,0,0,86.38,1,1460,0.92
1693002,9ae455177a2b79,0318aae378250d,5d487305094ee2,1,2,0.0,0,0,2,27,0,0,0,0.0,1283,squad-fpp,16,16,1447,0,0.0,0,0.0,0,0,3335.0,5,0,0.9333
4004814,8cc02d66c6c297,437fd1009e0084,71eed1b3eb03dc,0,1,0.0,0,0,0,75,0,0,0,0.0,1475,solo-fpp,93,90,1500,0,0.0,0,0.0,0,0,145.3,1,0,0.2065
1319571,50bc3dbfdf0dd5,a372464cc24a48,64f32f6d582a27,0,0,0.0,0,0,0,88,1131,0,0,0.0,1295,solo-fpp,99,98,-1,0,0.0,0,0.0,0,0,27.8,1,1486,0.1224
280265,6d03809c6d2302,ce4e645ae43dc8,35877f5f58cb34,0,0,200.0,2,0,0,20,0,2,2,10.51,1356,squad,27,26,1506,1,0.0,0,0.0,0,0,260.5,1,0,0.3462
665775,775e8578ffe802,0cb68a0e7ee562,ebbdce7b2a8534,0,0,0.0,0,0,0,88,1069,0,0,0.0,1971,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,10.69,0,1463,0.037
