User_ID,K_Shell,Out_Degree,Reposts,Replies,Mentions,Favorites,Interest_Topic,Bio_Content,Profile_Likes,User_Games,Verified_Status,Posts_on_Topic,Bonus,Unique_Pageviews,Scroll_Depth_Percent,Timestamp,Impressions,Engagement_Per_Impression
User_819,1.2190465552881253,48,15,3,1,13,0.7598236584283884,0,497,15,0,40,0.16956351857110907,161,14.608571427129617,2023-02-04 02:00:00,847,0.22349333076762187
User_820,2.3407889665836037,46,33,43,29,70,0.33882348242280735,1,371,4,1,48,0.8174124552691105,485,77.09527768174954,2023-02-04 03:00:00,265,0.6302047094448959
User_821,4.211413794392046,27,65,28,29,179,0.9520624466390027,0,331,10,0,16,0.9332250613191283,275,55.47988300022922,2023-02-04 04:00:00,798,0.9083058252432051
User_822,1.0185280920184114,29,98,33,11,123,0.7379277689988003,0,204,9,1,55,0.9383616002960173,338,68.29381673112067,2023-02-04 05:00:00,269,0.8137648299911117
User_823,2.3339966867645767,47,39,16,9,124,0.59742924257342,0,364,2,1,44,0.9141564616535012,470,55.237582447798175,2023-02-04 06:00:00,663,0.591864440515507
User_824,2.5926747743637732,28,27,42,11,36,0.8808951605447525,0,489,14,0,29,0.5464210123601028,313,54.263019009021036,2023-02-04 07:00:00,611,0.479939648434732
User_825,3.1495824117516915,35,46,42,10,28,0.04960590834948275,0,38,16,1,43,0.35621131725386923,172,25.461019852999016,2023-02-04 08:00:00,930,0.6568090381619784
User_826,4.679422465651042,8,38,15,14,194,0.25706269218920874,1,88,1,0,73,0.007272807694009287,447,35.084234362703405,2023-02-04 09:00:00,288,0.49943146688207274
User_827,2.385383977463845,16,69,1,15,142,0.46503633422090995,0,429,2,1,54,0.060912226871527086,352,24.29674227495602,2023-02-04 10:00:00,219,0.3214892103186844
User_828,2.3878128075849108,42,72,33,16,174,0.22697853947152102,0,255,7,0,18,0.42883901529739066,376,27.609966606280818,2023-02-04 11:00:00,204,0.7112777098170516
User_829,3.9500049924389935,36,19,7,25,173,0.7439051873021519,0,479,10,0,28,0.3993261463915103,474,97.56796423782744,2023-02-04 12:00:00,773,0.8859195511671889
User_830,2.8088717635592286,30,0,12,1,179,0.9192080310537252,1,253,1,0,1,0.1847139095698832,247,23.78021011949786,2023-02-04 13:00:00,906,0.4355832976127745
User_831,1.8984192917599279,18,71,41,17,18,0.4237701199309234,1,215,13,0,35,0.3954800280316568,208,34.23433818746869,2023-02-04 14:00:00,140,0.8573846209222032
User_832,2.8097580645307736,2,86,7,11,105,0.34213260011189495,1,367,1,1,18,0.1746500654553681,25,63.15306919647264,2023-02-04 15:00:00,988,0.4879738418351415
User_833,1.5634280815191994,49,62,29,18,20,0.9615507321375663,1,302,5,1,6,0.8487912527758406,318,64.91607186129777,2023-02-04 16:00:00,975,0.4612023487894834
User_834,1.7055479460248932,13,66,31,25,63,0.44485243282754083,1,171,16,1,25,0.29819487787559884,305,23.857671676944616,2023-02-04 17:00:00,776,0.1254919217923249
User_835,2.993471090957919,4,3,35,22,164,0.4890484004492832,1,136,15,1,78,0.59856435015831,365,81.43456832066911,2023-02-04 18:00:00,420,0.7257510112306693
User_836,2.6757017980181916,26,57,46,17,26,0.35164987234190537,1,487,17,1,37,0.5028430619990868,285,80.66825811215425,2023-02-04 19:00:00,985,0.8267522726024407
User_837,4.6593836042724,25,24,29,29,54,0.9095484730121384,0,497,16,0,2,0.051882077593992215,481,31.358593378350196,2023-02-04 20:00:00,434,0.6972012276027049
User_838,2.4495755964665324,30,46,0,16,28,0.5689554832818507,0,470,13,0,79,0.9422337194911662,248,35.97996724079144,2023-02-04 21:00:00,259,0.23622485625274917
User_839,3.322353401112174,11,37,42,29,147,0.7621745871816447,1,383,11,0,65,0.5272259782504833,78,94.41890789135472,2023-02-04 22:00:00,363,0.19296412079737882
User_840,3.5290571516781215,7,14,38,5,24,0.8118067183508864,0,177,17,0,94,0.3250576433918153,310,84.31043013815302,2023-02-04 23:00:00,964,0.6155728764566856
User_841,1.0523778263533345,31,62,16,24,69,0.3418490419172582,0,76,17,0,91,0.15812656963306826,15,72.80173297562715,2023-02-05 00:00:00,629,0.4613646287661417
User_842,3.6541494880668424,44,20,19,14,62,0.43369433132038004,1,187,2,1,70,0.33852663472683575,229,17.400989935954048,2023-02-05 01:00:00,784,0.48618800513703064
User_843,1.7121438674790057,10,98,23,2,163,0.8484717744062646,0,479,13,0,93,0.020511603023389502,263,47.64376728123182,2023-02-05 02:00:00,576,0.9710202220687069
User_844,4.84428126987782,39,56,49,5,129,0.36325535167581025,0,497,14,0,42,0.3635581553482977,462,60.33716848691443,2023-02-05 03:00:00,451,0.7515304040737588
User_845,1.5946509110124518,13,52,21,2,149,0.7939351334518513,1,14,11,1,61,0.5314859273045048,442,26.867015918539924,2023-02-05 04:00:00,644,0.47060896528698104
User_846,2.658496494908095,31,45,28,29,15,0.9409923225744371,0,291,10,1,70,0.8718662458509447,304,50.34039238974021,2023-02-05 05:00:00,872,0.11718935185754341
User_847,1.3413986723145754,7,13,21,28,145,0.623210373068007,1,496,3,0,99,0.6873744176977976,367,64.09232897398209,2023-02-05 06:00:00,309,0.13068612806794325
User_848,4.987497007383789,49,99,43,0,196,0.7416272874518889,1,318,17,0,92,0.1115823131332414,395,39.46390121038593,2023-02-05 07:00:00,595,0.7163233260812706
User_849,3.0087800413249703,42,75,8,29,181,0.8050973120411349,0,324,15,1,23,0.1477463244379611,116,80.28503370554384,2023-02-05 08:00:00,994,0.8539648835659875
User_850,3.381540069280175,42,16,36,12,99,0.8450396488966425,0,213,9,0,38,0.4281233678183747,304,85.64046234749249,2023-02-05 09:00:00,941,0.7369323665947154
User_851,1.26830590955371,36,38,9,27,29,0.39505333785679597,0,207,10,0,67,0.19570775163878784,127,39.124852249066365,2023-02-05 10:00:00,481,0.46529897734425285
User_852,3.999841881596711,20,8,35,20,44,0.05126345917599817,1,168,8,0,92,0.027849777582755753,414,85.47914390432115,2023-02-05 11:00:00,775,0.1280221641375126
User_853,1.839622372382343,4,98,36,25,18,0.4018762712367395,1,329,13,1,43,0.8050148801180702,177,19.321890949271353,2023-02-05 12:00:00,580,0.9706614672117068
User_854,4.592217157762855,7,76,27,13,33,0.6737562297840898,1,279,18,0,4,0.019522570697994124,494,85.39561887603907,2023-02-05 13:00:00,104,0.987702455942278
User_855,1.8205585619280287,1,78,27,12,140,0.4503503857807928,0,465,5,0,54,0.830689605198014,260,23.747538850085494,2023-02-05 14:00:00,133,0.5944280962998418
User_856,1.7627508826546663,44,81,41,26,170,0.7489631508603986,0,304,6,1,92,0.14410396303296602,91,17.463443725875344,2023-02-05 15:00:00,891,0.16360386822559503
User_857,1.1461986713923795,45,96,42,3,61,0.3569824294686639,1,145,17,1,29,0.9746784108071161,63,67.75978639969101,2023-02-05 16:00:00,244,0.5868752553230202
User_858,2.888267780439997,42,5,20,6,117,0.6347441411040295,0,262,11,1,28,0.6038739118261901,249,52.47436291797649,2023-02-05 17:00:00,450,0.9031046231987275
User_859,3.2593645330504657,47,90,23,21,99,0.18641980485397458,0,3,16,0,25,0.7349829716298955,375,91.71015403715495,2023-02-05 18:00:00,682,0.7119869591153921
User_860,1.2628345577134095,13,22,41,9,21,0.7493694366449569,1,89,9,1,82,0.11048362796806488,21,42.68702764817643,2023-02-05 19:00:00,564,0.7479903079294519
User_861,4.102110466780042,22,58,39,6,179,0.5456959688130258,1,452,2,0,25,0.8621040734514801,218,35.84370370938658,2023-02-05 20:00:00,447,0.17647285368902438
User_862,2.8131553389921105,21,90,1,20,179,0.20406438854660058,0,59,5,1,36,0.8391923428715384,174,55.066141552977854,2023-02-05 21:00:00,841,0.1958604733286213
User_863,3.09756107731032,22,97,7,14,110,0.29191117349780726,1,310,1,0,90,0.6529927315417177,375,51.03515671917952,2023-02-05 22:00:00,224,0.21461389873829673
User_864,2.7630509877529126,28,45,47,14,163,0.7486087085818324,0,15,4,1,93,0.5022748645953874,303,40.998524159546946,2023-02-05 23:00:00,889,0.9139391502948934
User_865,2.603052243501304,9,37,26,3,72,0.4826012356615207,1,226,4,0,52,0.7214891731316725,408,72.43671688284957,2023-02-06 00:00:00,370,0.573264672637432
User_866,3.2385613252328715,26,13,21,22,146,0.2160314403930722,1,473,3,0,29,0.005928215336878151,16,78.36056505225174,2023-02-06 01:00:00,456,0.812417586753692
User_867,1.62096098372285,9,99,36,22,37,0.9672711903702976,1,465,9,1,2,0.5924407553984594,87,86.7685572127123,2023-02-06 02:00:00,626,0.20376213389524023
User_868,1.7277125219810845,15,71,26,5,69,0.7151250198168879,0,28,12,1,42,0.8474061349292366,443,97.55709442393086,2023-02-06 03:00:00,853,0.9348784349577355
User_869,4.447142484054069,10,61,28,23,115,0.9571348325397961,0,150,10,0,6,0.35689988717475485,74,33.9990572919254,2023-02-06 04:00:00,597,0.8390278823474892
User_870,4.784461848534531,24,34,2,19,78,0.4271050453603432,1,244,2,1,48,0.10828935648291682,111,74.44841342409654,2023-02-06 05:00:00,252,0.3022877302978205
User_871,2.493237265119012,42,18,43,25,184,0.47510034069172047,1,269,11,0,72,0.42087724974320617,460,45.48324119461707,2023-02-06 06:00:00,152,0.8867640099645582
User_872,2.082978692574215,8,29,12,4,147,0.8979552161850192,1,78,10,1,40,0.7271044490585069,366,70.93737747559973,2023-02-06 07:00:00,248,0.33709848345712834
User_873,3.575998172956063,24,77,44,19,8,0.5250493402453846,0,432,6,1,76,0.10730121037067253,309,52.83835213142983,2023-02-06 08:00:00,602,0.2848058914051509
User_874,2.6349366843923856,16,83,9,11,31,0.7072789119056672,1,288,18,0,78,0.20604856021288998,296,99.43957924911385,2023-02-06 09:00:00,969,0.33781954313099116
User_875,1.1015454226413794,49,24,35,0,131,0.25217287749552997,1,152,2,1,53,0.14755184682869993,180,75.6011922211675,2023-02-06 10:00:00,549,0.9189595569453484
User_876,1.6246103894647614,26,39,8,27,49,0.44672646870264054,1,276,2,1,68,0.7969477555752249,86,95.72421703908921,2023-02-06 11:00:00,318,0.9240327869633825
User_877,3.86388891538959,27,87,26,7,81,0.12344986581035511,1,400,10,0,92,0.06289262245248683,57,85.14725945330672,2023-02-06 12:00:00,724,0.396096197219172
User_878,3.6356957676406054,37,13,33,0,4,0.20598003587696168,0,278,16,0,98,0.686586502114433,264,91.2610910047034,2023-02-06 13:00:00,899,0.7348907665850961
User_879,1.108383970013934,4,25,0,4,147,0.000943415267631087,0,56,12,1,90,0.36645692075319136,91,83.29772774932074,2023-02-06 14:00:00,376,0.708170729647765
User_880,1.8878886477317978,24,86,31,21,86,0.03926505164866023,1,490,1,0,26,0.7557912428853023,392,51.32432173383202,2023-02-06 15:00:00,551,0.8259063689173629
User_881,1.9242991863522856,19,21,24,5,125,0.9772838231769293,0,464,8,1,7,0.9643834187840377,218,32.660960801219595,2023-02-06 16:00:00,527,0.366858550127918
User_882,3.6875709743949137,36,47,28,28,74,0.2423536951367623,0,185,16,1,31,0.1145452995864823,218,43.328815790547,2023-02-06 17:00:00,182,0.5591246877193617
User_883,1.0788421510174566,39,82,6,20,164,0.663310709504002,0,397,18,0,83,0.31438504106745846,454,11.82126093759554,2023-02-06 18:00:00,317,0.7009065559074582
User_884,1.4164343279382954,10,50,48,2,21,0.8390996987996115,1,92,13,0,63,0.810125427718857,468,57.15938507182005,2023-02-06 19:00:00,837,0.12363113692891545
User_885,4.199664341492758,25,2,2,14,185,0.5506604592365643,0,275,15,0,9,0.2661583860511765,93,55.455202024336785,2023-02-06 20:00:00,881,0.43906487079785916
User_886,1.7141786482173345,18,41,19,4,67,0.1531445000839562,0,157,12,0,12,0.21512059704604092,19,57.27254183474394,2023-02-06 21:00:00,626,0.726299521910712
User_887,3.610984431407499,19,18,19,27,43,0.7281164373361664,0,274,8,0,62,0.8253779778689717,38,97.66281024748575,2023-02-06 22:00:00,503,0.32733558380722005
User_888,1.952731124186906,36,72,29,23,33,0.600251410099583,1,180,10,0,92,0.9870823640059703,313,92.03086031093554,2023-02-06 23:00:00,389,0.9619336963058385
User_889,1.3977655710373806,10,27,34,13,76,0.7312505893473751,1,358,14,1,34,0.5568805901479658,491,24.55415004970972,2023-02-07 00:00:00,519,0.12714523435615507
User_890,1.9726887639978163,33,83,34,17,41,0.7697466228570872,0,439,5,1,60,0.27804874833333926,474,43.19942694003003,2023-02-07 01:00:00,438,0.9622784688286805
User_891,3.8890677274226366,5,44,48,15,136,0.9754103676847451,0,76,18,0,53,0.398565961600054,455,48.15605615169357,2023-02-07 02:00:00,876,0.29508748120936
User_892,4.422785872425143,47,70,38,5,105,0.57356328002671,1,465,19,1,7,0.170130327383609,125,42.4479626066483,2023-02-07 03:00:00,810,0.143939837732833
User_893,4.320879458267966,49,77,26,24,94,0.3416411126906018,1,150,15,1,28,0.7618872788907525,499,81.86463672435218,2023-02-07 04:00:00,769,0.3632266299012017
User_894,2.5887341184738193,35,62,25,23,134,0.6484645569002371,0,445,6,1,94,0.7734740178227679,278,57.16339028808282,2023-02-07 05:00:00,944,0.8076540765612028
User_895,3.6723405462825847,44,72,13,13,67,0.06844070924262613,0,237,11,1,40,0.8751209923824944,437,61.48898352744625,2023-02-07 06:00:00,518,0.7771978058032478
User_896,1.8199371816632839,34,18,16,26,146,0.8973973183215863,1,288,11,0,29,0.026602563596563877,56,86.7712203089133,2023-02-07 07:00:00,306,0.28795637478051284
User_897,2.172590921044053,33,46,17,23,158,0.11938101133819679,1,230,18,1,85,0.5619813416263792,368,82.53353380738227,2023-02-07 08:00:00,785,0.2771111202326195
User_898,4.5853432740844795,21,13,44,7,127,0.32784283788581825,0,487,18,1,20,0.2142554343431844,457,21.899037053826973,2023-02-07 09:00:00,795,0.6783219242240867
User_899,1.0520076940429441,17,37,28,28,162,0.8157453806261209,1,17,10,0,75,0.3408830154923571,100,74.25231256752708,2023-02-07 10:00:00,364,0.5122744207081574
User_900,1.3420341234178723,22,52,19,6,184,0.5973123783307118,0,72,2,0,10,0.7849556152865075,62,49.1892516011832,2023-02-07 11:00:00,857,0.813060957997812
User_901,1.8315450205841093,48,60,26,7,84,0.3936355202774421,0,416,9,0,1,0.19203365236149617,227,36.51840127562504,2023-02-07 12:00:00,135,0.12171950082329824
User_902,1.1061288154952789,37,35,17,12,188,0.4734356593750214,0,415,14,0,49,0.6383417505810897,357,14.501693881196772,2023-02-07 13:00:00,472,0.6493706746845139
User_903,1.7257417403591893,15,39,3,5,158,0.8545473932021803,1,188,19,1,40,0.6545661912235982,86,53.852460431090584,2023-02-07 14:00:00,587,0.7576048110158883
User_904,3.3321662438787687,35,80,0,17,82,0.34000438605989214,0,437,10,0,65,0.9540939149023007,213,41.98930126520783,2023-02-07 15:00:00,358,0.9940475008258021
User_905,2.685698202369992,28,29,49,1,94,0.8696496848121713,0,16,4,1,97,0.775160928528937,53,32.636173570876075,2023-02-07 16:00:00,630,0.7109035248131622
User_906,4.570686844307899,7,8,0,7,180,0.08813443097669149,1,18,6,1,2,0.8036351471536934,165,72.52045566372618,2023-02-07 17:00:00,122,0.3086606408949697
User_907,4.269774246953764,32,63,25,10,31,0.7767984372086307,1,218,14,0,79,0.5316007490178934,11,79.25368485840283,2023-02-07 18:00:00,203,0.19736757539203492
User_908,2.367269406791504,11,32,44,0,65,0.8475476330547363,0,325,4,0,50,0.18678080716237067,366,32.03105671264824,2023-02-07 19:00:00,340,0.6768250971796679
User_909,2.03769373372517,10,51,19,21,186,0.18181765283733875,0,482,15,0,67,0.4255633657183516,322,14.450269301141253,2023-02-07 20:00:00,972,0.5708647607663944
User_910,2.5187696326690676,9,88,22,28,115,0.43034653237220044,1,119,16,0,86,0.5494895735118204,66,86.38774305087115,2023-02-07 21:00:00,815,0.9092307596005148
User_911,3.361179770059231,14,13,9,5,137,0.16549977466365562,1,100,7,0,83,0.6784192517137123,299,10.896376708387299,2023-02-07 22:00:00,352,0.7539472190631474
User_912,2.072254563291505,13,74,10,15,129,0.7066041289942178,1,33,17,0,24,0.6077091118319272,480,94.34012445293249,2023-02-07 23:00:00,241,0.5587682050383586
User_913,3.496595631396536,25,52,40,26,193,0.5353477680616567,0,83,19,1,29,0.39397782891724353,67,66.48578865844354,2023-02-08 00:00:00,913,0.4632305236886328
User_914,2.6376466087649617,2,98,40,19,59,0.635323346708321,0,408,19,1,81,0.26531310699584143,263,38.966197168118825,2023-02-08 01:00:00,754,0.4639372296137383
User_915,3.208188723407921,35,58,4,11,16,0.19648696695621115,0,195,17,1,10,0.1682308432036831,189,32.18301186190626,2023-02-08 02:00:00,550,0.3036738575361111
User_916,2.7445061165412667,7,77,0,10,95,0.21174586205241952,1,329,6,1,92,0.6938453862722663,166,10.810509783802772,2023-02-08 03:00:00,882,0.11559337458012736
User_917,2.1778630381676707,21,93,16,28,143,0.04149732550990637,0,201,11,0,16,0.645398674312485,44,31.192427530978943,2023-02-08 04:00:00,406,0.6174195293863955
User_918,4.793813227848627,18,40,21,26,15,0.3220675351957297,1,343,16,0,25,0.6873724657578066,84,22.3955471365427,2023-02-08 05:00:00,599,0.29117325927089366
User_919,4.054423176639043,3,67,33,28,45,0.559744661333675,0,340,8,1,22,0.37252745280279487,441,65.0949598650831,2023-02-08 06:00:00,721,0.2874942259552373
User_920,1.5604527030658102,42,67,44,9,166,0.8579349139973288,1,10,11,1,55,0.262407822570745,298,24.989102973442115,2023-02-08 07:00:00,107,0.21284310580883245
User_921,4.473871903591651,39,91,40,2,158,0.6669274474586807,0,346,7,1,51,0.7597213286809253,380,57.576685378295736,2023-02-08 08:00:00,168,0.27063594115902345
User_922,2.9497247929980546,41,7,28,12,106,0.43539632339975143,0,399,19,0,47,0.7736473950553341,84,63.11047801100237,2023-02-08 09:00:00,801,0.12861023459962392
User_923,4.578208907576366,49,1,3,26,87,0.9531201143941378,1,217,10,0,19,0.4556163739668406,338,36.82375285122231,2023-02-08 10:00:00,790,0.7068083047736788
User_924,4.199421023789261,11,85,4,2,128,0.7192452005758319,1,444,9,0,1,0.6119040847673242,87,13.155845411684684,2023-02-08 11:00:00,674,0.46125740468142484
User_925,2.700854017876934,39,40,10,14,138,0.93016520286255,0,252,4,1,87,0.3735196642317412,264,13.352849255277649,2023-02-08 12:00:00,167,0.6053721388958305
User_926,1.0898772332804696,24,54,20,15,118,0.5275879732721657,1,221,15,1,30,0.7019472001198067,274,12.371259897452585,2023-02-08 13:00:00,817,0.6732618562187196
User_927,2.0747094375397843,46,15,34,28,84,0.2589042747931396,1,382,13,0,26,0.8357215966478713,496,76.52122004228916,2023-02-08 14:00:00,507,0.9752361060485433
User_928,3.1665368586434677,19,92,11,12,3,0.052826686364721986,0,368,2,0,1,0.6882332773356494,313,38.62087343328683,2023-02-08 15:00:00,617,0.16143927926995089
User_929,3.533912879304589,4,61,25,16,70,0.7260848514838505,1,79,2,1,77,0.5125826268471365,76,81.66701673708972,2023-02-08 16:00:00,218,0.47612591634829415
User_930,2.031550741732809,26,47,18,2,153,0.12130299800553412,0,6,16,1,3,0.4586579594923703,230,48.85595414585642,2023-02-08 17:00:00,924,0.3213081401738329
User_931,1.5574242962912965,38,29,44,19,110,0.3027751282719672,0,271,9,0,12,0.6423196509757443,476,50.769829074696744,2023-02-08 18:00:00,130,0.5290407386711328
User_932,4.339720947197197,42,11,6,10,49,0.5324709078838974,1,226,13,1,99,0.6798108916013302,173,56.15943422586164,2023-02-08 19:00:00,617,0.9284250705524993
User_933,4.9376087228142085,32,34,46,26,139,0.5644165877797477,1,15,3,0,34,0.558729443524539,489,74.17283107375935,2023-02-08 20:00:00,582,0.7515858387233362
User_934,3.1027607292107433,39,10,6,20,94,0.600583196987136,0,423,9,0,71,0.624942275107395,464,34.615257924673635,2023-02-08 21:00:00,306,0.695754627831904
User_935,1.686717143393214,45,63,25,18,91,0.16625533034970064,0,11,13,1,65,0.09658868249453223,384,20.942861458017422,2023-02-08 22:00:00,768,0.4971212887880597
User_936,2.089229306077476,46,49,39,21,64,0.37973740482164875,0,290,2,1,5,0.9517655161423267,229,60.045160167231536,2023-02-08 23:00:00,678,0.7040012485369923
User_937,1.073562706189867,36,84,4,10,46,0.6171942271169667,0,240,8,1,30,0.790773063732034,181,39.427986091846535,2023-02-09 00:00:00,486,0.12913783954696728
User_938,4.657195226241996,40,20,20,29,180,0.9698188646337847,0,20,9,0,9,0.3739278697067838,263,49.824218230123364,2023-02-09 01:00:00,511,0.627614804826905
User_939,1.4710043315605645,37,68,13,27,105,0.7276311376996887,0,177,16,1,20,0.56281261095363,219,68.22520375035748,2023-02-09 02:00:00,941,0.5983989063393235
User_940,3.3060659020570142,33,47,3,15,198,0.9226037570939578,1,426,2,1,73,0.04732453013642135,197,54.471316702714354,2023-02-09 03:00:00,469,0.4119763887668736
User_941,2.096220882748824,36,19,22,20,129,0.762212058314177,1,227,6,0,22,0.04122781399906039,200,65.82509353907585,2023-02-09 04:00:00,452,0.28136271288169756
User_942,3.2167120100631736,3,66,41,2,105,0.5917169688924004,1,495,8,0,2,0.2507983351119627,398,58.9780001902265,2023-02-09 05:00:00,435,0.8267999958993709
User_943,3.605681553407457,9,43,19,21,23,0.19202336913634455,0,272,5,1,31,0.6897016423646233,224,76.58167347424893,2023-02-09 06:00:00,990,0.14847590300958685
User_944,4.318967214828806,8,32,14,5,3,0.666685651892513,1,287,9,0,19,0.8521477478000117,384,73.5342955940458,2023-02-09 07:00:00,388,0.162705577981229
User_945,1.8256850870424128,33,72,49,13,107,0.6233795659599071,0,296,1,0,73,0.5591858799798484,95,58.07709026277573,2023-02-09 08:00:00,239,0.49646956958573196
User_946,1.043983314633922,6,60,44,23,18,0.6024691704572664,0,133,9,0,28,0.5321327395823524,483,71.10127187737362,2023-02-09 09:00:00,399,0.3272990926677446
User_947,1.547542520275229,41,8,28,17,153,0.48978586798824075,1,471,10,1,51,0.40230953379146595,115,88.62036420453515,2023-02-09 10:00:00,112,0.7709071721563183
User_948,4.60007456739242,39,67,7,16,39,0.5286566039892756,0,282,4,1,45,0.16159795595802118,341,48.90441590093517,2023-02-09 11:00:00,763,0.6707710692290719
User_949,4.495560310250061,4,34,40,3,49,0.33444252711810407,0,403,3,0,33,0.11835410132658752,305,47.14867654739143,2023-02-09 12:00:00,527,0.7952813165139683
User_950,3.389652408681233,13,80,47,22,170,0.5193126926423032,0,152,10,0,83,0.760679761220966,28,78.78210587671421,2023-02-09 13:00:00,924,0.392211060704021
User_951,3.4020674417346135,49,97,18,14,74,0.19755590567847825,0,65,15,0,60,0.9275035512965756,56,62.42984533377946,2023-02-09 14:00:00,963,0.7664670456560807
User_952,3.660146698185022,2,87,47,10,194,0.8051743973603768,0,136,11,1,71,0.4582832163862731,74,16.39061022003297,2023-02-09 15:00:00,499,0.8760729124237591
User_953,1.7014851144937984,5,95,38,25,11,0.1857769546987078,0,91,14,0,70,0.6594456587156382,460,90.29008141219732,2023-02-09 16:00:00,208,0.41074704497671455
User_954,4.657647783699839,44,64,45,2,194,0.08496628988946642,1,436,6,0,69,0.9144576508809412,484,12.770479201387612,2023-02-09 17:00:00,584,0.40590623904565004
User_955,2.6750820995682925,27,7,27,2,26,0.43624602635715737,0,316,12,1,10,0.09011363293414454,155,77.35567205887688,2023-02-09 18:00:00,987,0.9099562635157836
User_956,2.53255411299799,32,44,45,15,112,0.6583074395060619,0,421,13,0,81,0.7704814531190298,443,78.29147284338816,2023-02-09 19:00:00,455,0.14481122786893824
User_957,3.07567082113135,21,86,26,4,181,0.43771682493354136,0,258,17,1,92,0.6168168843755751,295,95.77999767537374,2023-02-09 20:00:00,248,0.4151704651577599
User_958,1.1878638671002202,8,46,3,20,193,0.2767541319513086,0,467,16,1,88,0.5986371788298613,391,14.872096756208869,2023-02-09 21:00:00,978,0.20680524286462368
User_959,1.6651334750243176,38,39,14,28,48,0.5581711838904407,1,453,3,1,62,0.2925404284815698,75,63.71711747060419,2023-02-09 22:00:00,815,0.12608253122497862
User_960,3.9521344657054818,8,75,34,9,143,0.34700233541219994,1,102,2,0,20,0.6838933547776769,14,48.50565135643477,2023-02-09 23:00:00,406,0.2015824758821399
User_961,1.3311946717005059,3,53,36,18,129,0.9328676901266331,0,480,11,0,2,0.7947977548207765,102,39.756965937358785,2023-02-10 00:00:00,632,0.48812121206224923
User_962,3.412608437865553,44,75,0,24,59,0.9226451396035721,0,54,9,1,81,0.11285816494369716,362,18.12867042691657,2023-02-10 01:00:00,159,0.7182604623050116
User_963,1.9813964387252838,3,45,2,3,181,0.5023718199720955,0,256,3,0,87,0.5335214309809838,435,60.638870770417824,2023-02-10 02:00:00,534,0.3603541819977667
User_964,2.557182456167906,22,46,46,28,29,0.3278839940182585,1,100,18,1,9,0.10126518098740966,477,53.11366531071523,2023-02-10 03:00:00,120,0.8647077766610123
User_965,2.1547749470827995,6,14,23,28,83,0.7371324139566391,1,197,15,0,26,0.8725740192976446,103,19.409901233592183,2023-02-10 04:00:00,974,0.4938540658645151
User_966,2.4226908658597965,2,18,26,18,165,0.03671294348306664,1,300,14,1,11,0.5076367226563473,115,65.1240556387375,2023-02-10 05:00:00,481,0.9714052458655692
User_967,3.876183620736982,23,25,39,10,27,0.47476900604365124,1,225,2,1,6,0.8079656892607574,142,76.41578082276446,2023-02-10 06:00:00,344,0.95874010249933
User_968,2.1884868624927,44,51,35,1,24,0.33632339427033353,0,430,17,0,16,0.36808563766621427,443,79.05504709482834,2023-02-10 07:00:00,172,0.7959486004001336
User_969,3.2656185611875888,2,92,33,9,95,0.9205358851025547,1,462,8,0,64,0.1250782268163254,350,91.48358694361846,2023-02-10 08:00:00,548,0.9391649465319564
User_970,2.9042016087963987,38,21,28,28,124,0.012003027272682543,1,236,10,0,63,0.04149930438571148,323,46.85236676998995,2023-02-10 09:00:00,175,0.7363864685450004
User_971,3.6546846614505926,17,20,23,10,9,0.5528148757183491,0,25,18,0,25,0.2815096207723755,88,95.77654917599233,2023-02-10 10:00:00,797,0.9060248709920632
User_972,4.747318957299032,35,50,23,24,187,0.740663581066626,0,120,19,1,14,0.24423370036407854,221,87.88864645744175,2023-02-10 11:00:00,689,0.3128263456296759
User_973,3.930288388841001,34,37,41,19,41,0.48501798752404124,1,397,8,1,32,0.5603519740199618,17,36.68514139215451,2023-02-10 12:00:00,489,0.4108781801591188
User_974,1.859761514363027,23,19,3,15,39,0.08540303016272166,1,181,8,0,61,0.021738838063707355,168,24.335473361451264,2023-02-10 13:00:00,676,0.7776370594043754
User_975,1.1247325402451387,30,28,2,18,76,0.9724613900279022,1,198,3,0,46,0.5205705442991734,277,49.18504565152121,2023-02-10 14:00:00,441,0.4821051143859014
User_976,2.0490561771993003,8,50,33,22,104,0.5180104313760979,1,301,3,1,94,0.39177174201200315,158,46.170883716037,2023-02-10 15:00:00,389,0.8535946904420662
User_977,3.3803117228010193,22,3,48,23,117,0.6141862443190114,0,254,12,0,34,0.5771222699144422,359,61.814737479808386,2023-02-10 16:00:00,667,0.8898749844289976
User_978,1.2057032539370014,44,54,22,10,41,0.23660978270750732,0,121,17,0,64,0.7024175281503646,455,62.50476090949732,2023-02-10 17:00:00,430,0.3697565362488324
User_979,2.9854649888049454,36,70,22,13,46,0.4834980851068038,1,30,4,0,71,0.634091945079839,100,77.49882859419778,2023-02-10 18:00:00,358,0.8411057273706162
User_980,3.387371395667557,5,91,44,1,164,0.42914949195832186,1,471,17,0,75,0.9846443693733663,245,55.89009533850491,2023-02-10 19:00:00,525,0.23883784395863505
User_981,2.3369755632678433,13,27,4,22,21,0.07489584200198374,1,314,14,1,82,0.13826534387687106,483,19.4340376846689,2023-02-10 20:00:00,801,0.4007770403831642
User_982,4.083648814983288,29,3,30,27,184,0.10616035354746722,1,478,19,1,24,0.4297370089297785,298,87.24622019977954,2023-02-10 21:00:00,105,0.56616845600925
